full_name,age_range,current_status,work_style,career_inclination,highest_qualification,field_of_study,performance,key_subjects,technical_skills,skill_levels,tools,logical_thinking,mathematical_ability,communication,creativity,problem_solving,work_preference,learning_style,top_career_1,top_career_2,top_career_3,top_career_1_score,top_career_2_score,top_career_3_score,top_career_1_salary,top_career_2_salary,top_career_3_salary
user_6911,22-26,Graduate,Social,Science / Research,Master,Biology,Low,"['Physics', 'Biology']","['Data Analysis', 'Programming']","{'Data Analysis': 'Advanced', 'Programming': 'Advanced'}","['Python', 'Excel']",6,5,8,7,7,Individual Work,Practical,Research Scientist,Data Researcher,Lab Analyst,0.76,0.76,0.73,86564,54700,98099
user_3944,18-22,Working,Creative,Healthcare,Master,Business,Average,"['Physics', 'Biology']","['Writing', 'Data Analysis']","{'Writing': 'Intermediate', 'Data Analysis': 'Advanced'}",['Excel'],5,5,10,8,5,Individual Work,Practical,Biomedical Scientist,Nurse,Pharmacist,0.81,0.68,0.71,119063,83211,46595
user_4541,18-22,Student,Social,IT / Tech,Bachelor,Biology,Average,"['Computer Science', 'Biology']","['Programming', 'Data Analysis']","{'Programming': 'Intermediate', 'Data Analysis': 'Intermediate'}","['Python', 'React']",7,9,10,4,10,Individual Work,Theoretical,Cyber Security Analyst,Data Scientist,AI Engineer,0.72,0.79,0.57,138976,125118,75425
user_7474,26-30,Graduate,Social,Healthcare,Master,Arts,Low,"['Business', 'Biology']","['Writing', 'Data Analysis']","{'Writing': 'Intermediate', 'Data Analysis': 'Intermediate'}",['Excel'],8,8,5,5,8,Individual Work,Mixed,Pharmacist,Biomedical Scientist,Doctor,0.92,0.69,0.53,114043,81587,91148
user_1943,22-26,Working,Social,Business,Intermediate,Arts,Average,"['Physics', 'Arts']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Intermediate', 'Writing': 'Advanced', 'Networking': 'Beginner'}",['Excel'],9,10,9,6,9,Team Work,Practical,HR Manager,Marketing Manager,Business Analyst,0.83,0.78,0.53,86849,119761,106320
user_3603,26-30,Student,Social,Science / Research,Intermediate,Computer Science,High,"['Biology', 'Physics']","['Data Analysis', 'Programming']","{'Data Analysis': 'Beginner', 'Programming': 'Beginner'}","['Python', 'Excel']",5,10,4,5,9,Individual Work,Practical,Data Researcher,Research Scientist,Lab Analyst,0.73,0.78,0.8,73033,127143,66941
user_9840,26-30,Student,Creative,Business,Master,Computer Science,High,"['Business', 'Physics']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Advanced', 'Writing': 'Intermediate', 'Networking': 'Intermediate'}",['Excel'],7,9,5,8,6,Team Work,Practical,HR Manager,Business Analyst,Marketing Manager,0.76,0.8,0.6,109563,65511,51261
user_4264,22-26,Student,Creative,Science / Research,Bachelor,Business,High,"['Arts', 'Computer Science']","['Data Analysis', 'Programming']","{'Data Analysis': 'Intermediate', 'Programming': 'Advanced'}","['Python', 'Excel']",6,8,7,10,6,Individual Work,Practical,Lab Analyst,Data Researcher,Research Scientist,0.72,0.67,0.75,70690,89948,45318
user_5756,26-30,Graduate,Creative,Science / Research,Bachelor,Business,Low,"['Business', 'Physics']","['Data Analysis', 'Programming']","{'Data Analysis': 'Advanced', 'Programming': 'Intermediate'}","['Python', 'Excel']",7,6,6,5,7,Individual Work,Practical,Research Scientist,Lab Analyst,Data Researcher,0.88,0.64,0.74,70209,106193,97530
user_6733,22-26,Graduate,Creative,Business,Bachelor,Business,High,"['Arts', 'Business']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Advanced', 'Writing': 'Intermediate', 'Networking': 'Intermediate'}",['Excel'],6,6,10,6,8,Individual Work,Practical,HR Manager,Marketing Manager,Business Analyst,0.9,0.67,0.77,119373,52480,58612
user_2699,26-30,Graduate,Creative,Business,Master,Biology,Average,"['Arts', 'Biology']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Beginner', 'Writing': 'Advanced', 'Networking': 'Intermediate'}",['Excel'],8,7,5,10,8,Individual Work,Theoretical,HR Manager,Marketing Manager,Business Analyst,0.9,0.79,0.59,75045,116345,100523
user_7751,22-26,Student,Creative,Arts / Design,Intermediate,Biology,High,"['Math', 'Business']","['Graphic Design', 'Writing']","{'Graphic Design': 'Intermediate', 'Writing': 'Advanced'}",['Canva'],7,5,8,9,7,Team Work,Theoretical,Graphic Designer,UI/UX Designer,Content Creator,0.71,0.78,0.51,102907,63428,49701
user_7986,26-30,Working,Technical,Science / Research,Bachelor,Business,High,"['Biology', 'Computer Science']","['Data Analysis', 'Programming']","{'Data Analysis': 'Advanced', 'Programming': 'Advanced'}","['Python', 'Excel']",5,8,10,7,9,Individual Work,Theoretical,Data Researcher,Lab Analyst,Research Scientist,0.84,0.79,0.8,105213,126230,111471
user_7626,22-26,Student,Technical,Arts / Design,Master,Business,Low,"['Biology', 'Computer Science']","['Graphic Design', 'Writing']","{'Graphic Design': 'Advanced', 'Writing': 'Intermediate'}",['Canva'],10,10,9,8,6,Team Work,Theoretical,Graphic Designer,Content Creator,UI/UX Designer,0.93,0.73,0.64,93608,105762,66840
user_1975,18-22,Graduate,Social,IT / Tech,Bachelor,Biology,Low,"['Arts', 'Math']","['Programming', 'Data Analysis']","{'Programming': 'Intermediate', 'Data Analysis': 'Intermediate'}","['Python', 'React']",6,4,5,7,7,Team Work,Practical,Data Scientist,Software Engineer,Cyber Security Analyst,0.74,0.74,0.71,93613,114745,63820
user_3751,26-30,Student,Creative,Arts / Design,Master,Biology,Low,"['Business', 'Math']","['Graphic Design', 'Writing']","{'Graphic Design': 'Beginner', 'Writing': 'Advanced'}",['Canva'],9,4,6,4,6,Individual Work,Mixed,Content Creator,UI/UX Designer,Graphic Designer,0.92,0.75,0.78,131058,127158,60564
user_9335,22-26,Graduate,Analytical,Arts / Design,Bachelor,Business,Low,"['Math', 'Computer Science']","['Graphic Design', 'Writing']","{'Graphic Design': 'Beginner', 'Writing': 'Beginner'}",['Canva'],8,4,5,9,5,Individual Work,Theoretical,UI/UX Designer,Content Creator,Graphic Designer,0.76,0.73,0.63,116354,99525,105737
user_4854,18-22,Graduate,Analytical,Arts / Design,Bachelor,Computer Science,Low,"['Biology', 'Business']","['Graphic Design', 'Writing']","{'Graphic Design': 'Advanced', 'Writing': 'Beginner'}",['Canva'],9,10,4,5,10,Team Work,Theoretical,UI/UX Designer,Graphic Designer,Content Creator,0.78,0.81,0.64,69966,98237,114571
user_6384,22-26,Student,Social,Science / Research,Intermediate,Arts,Average,"['Computer Science', 'Arts']","['Data Analysis', 'Programming']","{'Data Analysis': 'Advanced', 'Programming': 'Beginner'}","['Python', 'Excel']",6,9,5,5,7,Individual Work,Mixed,Data Researcher,Research Scientist,Lab Analyst,0.93,0.65,0.7,77567,103455,49377
user_1640,22-26,Working,Social,Science / Research,Master,Business,Average,"['Business', 'Biology']","['Data Analysis', 'Programming']","{'Data Analysis': 'Advanced', 'Programming': 'Beginner'}","['Python', 'Excel']",5,5,8,7,8,Team Work,Mixed,Research Scientist,Lab Analyst,Data Researcher,0.72,0.65,0.59,119930,90041,107816
user_1856,26-30,Working,Technical,IT / Tech,Master,Business,Low,"['Business', 'Arts']","['Programming', 'Data Analysis']","{'Programming': 'Beginner', 'Data Analysis': 'Beginner'}","['Python', 'React']",10,6,10,10,9,Individual Work,Mixed,Data Scientist,Cyber Security Analyst,AI Engineer,0.83,0.75,0.54,69003,110440,95403
user_4962,18-22,Graduate,Social,Healthcare,Intermediate,Computer Science,Average,"['Arts', 'Business']","['Writing', 'Data Analysis']","{'Writing': 'Advanced', 'Data Analysis': 'Advanced'}",['Excel'],10,9,9,4,9,Individual Work,Practical,Biomedical Scientist,Doctor,Nurse,0.71,0.68,0.51,102411,69919,115232
user_2075,22-26,Working,Creative,IT / Tech,Bachelor,Business,Average,"['Arts', 'Computer Science']","['Programming', 'Data Analysis']","{'Programming': 'Intermediate', 'Data Analysis': 'Beginner'}","['Python', 'React']",7,8,8,8,9,Individual Work,Mixed,Software Engineer,Cyber Security Analyst,Data Scientist,0.87,0.83,0.59,60934,91835,44766
user_1830,26-30,Working,Social,Arts / Design,Intermediate,Computer Science,High,"['Computer Science', 'Business']","['Graphic Design', 'Writing']","{'Graphic Design': 'Intermediate', 'Writing': 'Intermediate'}",['Canva'],10,7,8,4,9,Team Work,Theoretical,Graphic Designer,UI/UX Designer,Content Creator,0.78,0.62,0.55,90573,121252,69625
user_8406,22-26,Student,Technical,IT / Tech,Master,Computer Science,High,"['Math', 'Business']","['Programming', 'Data Analysis']","{'Programming': 'Intermediate', 'Data Analysis': 'Advanced'}","['Python', 'React']",8,5,8,9,7,Individual Work,Mixed,Cyber Security Analyst,Data Scientist,AI Engineer,0.9,0.68,0.55,101279,116169,114751
user_8068,26-30,Graduate,Analytical,Business,Bachelor,Arts,Average,"['Business', 'Biology']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Intermediate', 'Writing': 'Advanced', 'Networking': 'Intermediate'}",['Excel'],9,7,8,9,8,Individual Work,Practical,Marketing Manager,Business Analyst,HR Manager,0.86,0.8,0.79,85818,53925,54948
user_6928,26-30,Working,Creative,Science / Research,Master,Computer Science,High,"['Biology', 'Computer Science']","['Data Analysis', 'Programming']","{'Data Analysis': 'Intermediate', 'Programming': 'Intermediate'}","['Python', 'Excel']",8,6,4,5,8,Team Work,Theoretical,Lab Analyst,Data Researcher,Research Scientist,0.73,0.76,0.69,131105,61169,70708
user_4996,22-26,Student,Social,IT / Tech,Master,Arts,Low,"['Arts', 'Computer Science']","['Programming', 'Data Analysis']","{'Programming': 'Beginner', 'Data Analysis': 'Intermediate'}","['Python', 'React']",6,9,6,8,5,Team Work,Practical,Software Engineer,Data Scientist,AI Engineer,0.91,0.85,0.59,129512,76221,116078
user_2535,26-30,Working,Analytical,Science / Research,Bachelor,Business,Low,"['Arts', 'Computer Science']","['Data Analysis', 'Programming']","{'Data Analysis': 'Advanced', 'Programming': 'Beginner'}","['Python', 'Excel']",6,5,7,4,6,Team Work,Practical,Data Researcher,Lab Analyst,Research Scientist,0.82,0.64,0.75,125274,120974,91417
user_2308,18-22,Working,Technical,Science / Research,Master,Biology,Low,"['Business', 'Biology']","['Data Analysis', 'Programming']","{'Data Analysis': 'Advanced', 'Programming': 'Advanced'}","['Python', 'Excel']",6,6,8,7,9,Individual Work,Practical,Lab Analyst,Data Researcher,Research Scientist,0.93,0.72,0.64,125530,121928,63435
user_9537,26-30,Student,Technical,IT / Tech,Intermediate,Computer Science,High,"['Physics', 'Math']","['Programming', 'Data Analysis']","{'Programming': 'Advanced', 'Data Analysis': 'Beginner'}","['Python', 'React']",6,7,4,7,8,Team Work,Theoretical,Software Engineer,AI Engineer,Data Scientist,0.8,0.73,0.74,106549,111585,108710
user_6316,26-30,Working,Analytical,Arts / Design,Bachelor,Computer Science,Average,"['Physics', 'Computer Science']","['Graphic Design', 'Writing']","{'Graphic Design': 'Advanced', 'Writing': 'Advanced'}",['Canva'],5,10,8,9,10,Team Work,Practical,Graphic Designer,Content Creator,UI/UX Designer,0.72,0.69,0.54,113312,63874,103179
user_5309,26-30,Graduate,Technical,Arts / Design,Intermediate,Arts,Average,"['Biology', 'Physics']","['Graphic Design', 'Writing']","{'Graphic Design': 'Beginner', 'Writing': 'Beginner'}",['Canva'],9,9,9,6,10,Individual Work,Practical,UI/UX Designer,Graphic Designer,Content Creator,0.9,0.66,0.62,75928,86821,52126
user_3162,22-26,Working,Social,Science / Research,Bachelor,Business,Average,"['Math', 'Business']","['Data Analysis', 'Programming']","{'Data Analysis': 'Beginner', 'Programming': 'Intermediate'}","['Python', 'Excel']",10,9,7,8,7,Team Work,Theoretical,Lab Analyst,Research Scientist,Data Researcher,0.75,0.79,0.55,117757,68127,92251
user_2856,18-22,Student,Social,Business,Intermediate,Biology,Average,"['Computer Science', 'Biology']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Beginner', 'Writing': 'Intermediate', 'Networking': 'Advanced'}",['Excel'],6,5,5,10,7,Individual Work,Theoretical,HR Manager,Business Analyst,Marketing Manager,0.72,0.66,0.68,128749,90541,98306
user_2858,26-30,Student,Creative,IT / Tech,Master,Arts,Average,"['Business', 'Arts']","['Programming', 'Data Analysis']","{'Programming': 'Advanced', 'Data Analysis': 'Beginner'}","['Python', 'React']",7,10,4,6,8,Individual Work,Practical,Data Scientist,Software Engineer,Cyber Security Analyst,0.92,0.67,0.6,94850,66691,44324
user_2193,22-26,Graduate,Creative,Healthcare,Master,Business,Average,"['Math', 'Computer Science']","['Writing', 'Data Analysis']","{'Writing': 'Advanced', 'Data Analysis': 'Intermediate'}",['Excel'],7,9,4,4,8,Team Work,Theoretical,Biomedical Scientist,Pharmacist,Nurse,0.88,0.7,0.64,132685,91323,116462
user_8504,18-22,Graduate,Creative,Arts / Design,Master,Computer Science,High,"['Biology', 'Arts']","['Graphic Design', 'Writing']","{'Graphic Design': 'Advanced', 'Writing': 'Beginner'}",['Canva'],6,5,5,9,6,Team Work,Practical,Content Creator,Graphic Designer,UI/UX Designer,0.89,0.78,0.77,104361,93876,98069
user_3786,26-30,Working,Analytical,Business,Master,Computer Science,Low,"['Business', 'Math']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Advanced', 'Writing': 'Intermediate', 'Networking': 'Intermediate'}",['Excel'],9,10,9,8,7,Individual Work,Practical,HR Manager,Marketing Manager,Business Analyst,0.95,0.69,0.56,64938,101503,46887
user_7124,26-30,Student,Analytical,Science / Research,Intermediate,Arts,Average,"['Biology', 'Physics']","['Data Analysis', 'Programming']","{'Data Analysis': 'Advanced', 'Programming': 'Advanced'}","['Python', 'Excel']",5,8,5,9,9,Individual Work,Practical,Data Researcher,Research Scientist,Lab Analyst,0.94,0.79,0.72,100255,94999,107695
user_2963,18-22,Working,Technical,IT / Tech,Bachelor,Computer Science,High,"['Business', 'Computer Science']","['Programming', 'Data Analysis']","{'Programming': 'Beginner', 'Data Analysis': 'Advanced'}","['Python', 'React']",6,6,9,4,6,Individual Work,Practical,Software Engineer,Data Scientist,AI Engineer,0.86,0.68,0.75,83714,53189,117416
user_5270,18-22,Graduate,Creative,Healthcare,Intermediate,Biology,Average,"['Biology', 'Physics']","['Writing', 'Data Analysis']","{'Writing': 'Advanced', 'Data Analysis': 'Beginner'}",['Excel'],5,10,5,6,8,Team Work,Mixed,Nurse,Biomedical Scientist,Doctor,0.82,0.81,0.67,138922,83910,112098
user_3034,26-30,Working,Analytical,Arts / Design,Intermediate,Computer Science,Average,"['Business', 'Physics']","['Graphic Design', 'Writing']","{'Graphic Design': 'Advanced', 'Writing': 'Beginner'}",['Canva'],10,6,4,8,6,Individual Work,Mixed,Graphic Designer,UI/UX Designer,Content Creator,0.73,0.67,0.68,108261,118616,75691
user_1583,26-30,Student,Technical,Arts / Design,Bachelor,Arts,Low,"['Business', 'Physics']","['Graphic Design', 'Writing']","{'Graphic Design': 'Advanced', 'Writing': 'Advanced'}",['Canva'],9,10,6,9,9,Team Work,Theoretical,UI/UX Designer,Graphic Designer,Content Creator,0.71,0.8,0.56,120236,98188,101271
user_6305,26-30,Graduate,Technical,Arts / Design,Intermediate,Business,Low,"['Computer Science', 'Physics']","['Graphic Design', 'Writing']","{'Graphic Design': 'Advanced', 'Writing': 'Intermediate'}",['Canva'],8,10,6,10,10,Team Work,Mixed,Content Creator,UI/UX Designer,Graphic Designer,0.93,0.6,0.75,87763,64336,63328
user_1223,26-30,Graduate,Creative,Science / Research,Bachelor,Business,High,"['Physics', 'Business']","['Data Analysis', 'Programming']","{'Data Analysis': 'Advanced', 'Programming': 'Intermediate'}","['Python', 'Excel']",8,10,8,9,9,Individual Work,Mixed,Data Researcher,Lab Analyst,Research Scientist,0.94,0.71,0.58,106710,85544,61222
user_7341,22-26,Graduate,Social,Business,Bachelor,Business,Average,"['Math', 'Arts']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Intermediate', 'Writing': 'Beginner', 'Networking': 'Beginner'}",['Excel'],5,7,5,10,6,Individual Work,Mixed,Business Analyst,Marketing Manager,HR Manager,0.78,0.6,0.72,146790,77513,109909
user_9755,22-26,Working,Social,Science / Research,Master,Arts,Average,"['Business', 'Biology']","['Data Analysis', 'Programming']","{'Data Analysis': 'Intermediate', 'Programming': 'Advanced'}","['Python', 'Excel']",5,7,10,6,7,Individual Work,Practical,Research Scientist,Lab Analyst,Data Researcher,0.93,0.64,0.63,118314,86012,116134
user_5701,26-30,Student,Technical,Business,Master,Arts,Average,"['Arts', 'Physics']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Beginner', 'Writing': 'Advanced', 'Networking': 'Intermediate'}",['Excel'],10,8,6,4,6,Individual Work,Mixed,Business Analyst,HR Manager,Marketing Manager,0.85,0.78,0.53,140548,118747,119532
user_2048,18-22,Graduate,Technical,Arts / Design,Intermediate,Business,Low,"['Math', 'Biology']","['Graphic Design', 'Writing']","{'Graphic Design': 'Beginner', 'Writing': 'Advanced'}",['Canva'],7,4,10,8,6,Individual Work,Practical,UI/UX Designer,Graphic Designer,Content Creator,0.91,0.72,0.66,121356,81552,105164
user_9659,22-26,Working,Analytical,Science / Research,Intermediate,Biology,Average,"['Physics', 'Arts']","['Data Analysis', 'Programming']","{'Data Analysis': 'Intermediate', 'Programming': 'Intermediate'}","['Python', 'Excel']",5,5,10,8,5,Team Work,Practical,Data Researcher,Lab Analyst,Research Scientist,0.8,0.75,0.74,88583,54646,78884
user_9115,22-26,Student,Creative,Science / Research,Intermediate,Arts,Average,"['Physics', 'Business']","['Data Analysis', 'Programming']","{'Data Analysis': 'Beginner', 'Programming': 'Intermediate'}","['Python', 'Excel']",9,8,6,8,6,Individual Work,Theoretical,Data Researcher,Research Scientist,Lab Analyst,0.71,0.74,0.52,75098,64988,83365
user_7558,26-30,Graduate,Social,IT / Tech,Intermediate,Business,High,"['Computer Science', 'Business']","['Programming', 'Data Analysis']","{'Programming': 'Intermediate', 'Data Analysis': 'Intermediate'}","['Python', 'React']",9,10,10,4,5,Individual Work,Theoretical,Cyber Security Analyst,AI Engineer,Software Engineer,0.76,0.7,0.65,108720,68562,112067
user_5384,26-30,Graduate,Creative,Healthcare,Intermediate,Computer Science,Average,"['Math', 'Computer Science']","['Writing', 'Data Analysis']","{'Writing': 'Intermediate', 'Data Analysis': 'Advanced'}",['Excel'],8,6,5,10,8,Team Work,Practical,Doctor,Nurse,Pharmacist,0.81,0.63,0.51,68053,91750,73364
user_4929,18-22,Working,Analytical,Business,Bachelor,Business,High,"['Physics', 'Arts']","['Marketing', 'Writing', 'Networking']","{'Marketing': 'Beginner', 'Writing': 'Intermediate', 'Networking': 'Intermediate'}",['Excel'],6,8,8,4,10,Individual Work,Practical,Business Analyst,Marketing Manager,HR Manager,0.86,0.82,0.72,147333,79438,87284
user_7852,26-30,Working,Creative,IT / Tech,Bachelor,Arts,Average,"['Arts', 'Math']","['Programming', 'Data Analysis']","{'Programming': 'Beginner', 'Data Analysis': 'Advanced'}","['Python', 'React']",10,5,4,6,5,Team Work,Practical,Cyber Security Analyst,AI Engineer,Software Engineer,0.84,0.71,0.68,134554,116270,96507
user_3036,18-22,Working,Technical,Arts / Design,Master,Biology,High,"['Computer Science', 'Arts']","['Graphic Design', 'Writing']","{'Graphic Design': 'Beginner', 'Writing': 'Intermediate'}",['Canva'],8,8,4,7,8,Individual Work,Theoretical,UI/UX Designer,Content Creator,Graphic Designer,0.93,0.67,0.68,116878,110034,102291
